providers/github-copilot.ts:19-27	filterModels by OAuth credential availableModelIds	models filtered to credential.availableModelIds when present	MISSING_IN_RI	-	ri models_runtime.rs has filter_models hook (models_runtime.rs:188) but providers_all.rs never sets it and nothing reads availableModelIds; ri lists all catalog Copilot models even when the OAuth credential restricts them
providers/google-vertex.ts:6	vertex ADC default path	~/.config/gcloud/application_default_credentials.json	MATCH	env_api_keys.rs:150-156	HOME (or USERPROFILE)/.config/gcloud/application_default_credentials.json
providers/google-vertex.ts:63	vertex api key env	GOOGLE_CLOUD_API_KEY	MATCH	env_api_keys.rs:17	identical
providers/google-vertex.ts:67	vertex ADC file env	GOOGLE_APPLICATION_CREDENTIALS	MATCH	env_api_keys.rs:132	identical
providers/google-vertex.ts:70-72	vertex project envs	GOOGLE_CLOUD_PROJECT then GCLOUD_PROJECT	MATCH	env_api_keys.rs:125-126	same names/order
providers/google-vertex.ts:73	vertex location env	GOOGLE_CLOUD_LOCATION	MATCH	env_api_keys.rs:127	identical
providers/google-vertex.ts:15-61	vertex interactive login flow (select ids api-key/adc/service-account; stores GOOGLE_CLOUD_PROJECT/LOCATION/GOOGLE_APPLICATION_CREDENTIALS)	3 login methods	MISSING_IN_RI	-	ri AmbientApiKeyAuth has resolve only, no login(); interactive vertex credential storage flow absent
providers/google.ts:10	google baseUrl	https://generativelanguage.googleapis.com/v1beta	MATCH	models_generated/google.json	identical (also models_generator.rs)
providers/google.ts:11	google api key env	[GEMINI_API_KEY]	MATCH	env_api_keys.rs:16	identical
providers/groq.ts:10	groq baseUrl	https://api.groq.com/openai/v1	MATCH	models.rs / models_generated/groq.json	identical
providers/groq.ts:11	groq api key env	[GROQ_API_KEY]	MATCH	env_api_keys.rs:18	identical
providers/huggingface.ts:10	huggingface baseUrl	https://router.huggingface.co/v1	MATCH	models.rs / models_generated/huggingface.json	identical
providers/huggingface.ts:11	huggingface api key env	[HF_TOKEN]	MATCH	env_api_keys.rs:28	identical
providers/images/register-builtins.ts:45	images api id registration	openrouter-images	MATCH	image_models.rs:83 + images_api_registry.rs:3	same api id, registered via ensure_builtin_images_api_providers
providers/kimi-coding.ts:10	kimi-coding baseUrl	https://api.kimi.com/coding	MATCH	models.rs / models_generated/kimi-coding.json	identical
providers/kimi-coding.ts:11	kimi-coding api key env	[KIMI_API_KEY]	MATCH	env_api_keys.rs:32	identical
providers/minimax-cn.ts:10	minimax-cn baseUrl	https://api.minimaxi.com/anthropic	MATCH	models.rs / models_generated/minimax-cn.json	identical
providers/minimax-cn.ts:11	minimax-cn api key env	[MINIMAX_CN_API_KEY]	MATCH	env_api_keys.rs:26	identical
providers/minimax.ts:10	minimax baseUrl	https://api.minimax.io/anthropic	MATCH	models.rs / models_generated/minimax.json	identical
providers/minimax.ts:11	minimax api key env	[MINIMAX_API_KEY]	MATCH	env_api_keys.rs:25	identical
providers/mistral.ts:10	mistral baseUrl	https://api.mistral.ai	MATCH	models.rs / models_generated/mistral.json	identical
providers/mistral.ts:11	mistral api key env	[MISTRAL_API_KEY]	MATCH	env_api_keys.rs:24	identical
providers/moonshotai-cn.ts:10	moonshotai-cn baseUrl	https://api.moonshot.cn/v1	MATCH	models_generated/moonshotai-cn.json	identical
providers/moonshotai-cn.ts:11	moonshotai-cn api key env	[MOONSHOT_API_KEY]	MATCH	env_api_keys.rs:27	same env var shared by both moonshot providers
providers/moonshotai.ts:10	moonshotai baseUrl	https://api.moonshot.ai/v1	MATCH	models_generated/moonshotai.json	identical
providers/moonshotai.ts:11	moonshotai api key env	[MOONSHOT_API_KEY]	MATCH	env_api_keys.rs:27	identical
providers/nvidia.ts:10	nvidia baseUrl	https://integrate.api.nvidia.com/v1	MATCH	models_generated/nvidia.json	identical
providers/nvidia.ts:11	nvidia api key env	[NVIDIA_API_KEY]	MATCH	env_api_keys.rs:13	identical
providers/openai-codex.ts:11	openai-codex baseUrl	https://chatgpt.com/backend-api	MATCH	openai_codex_responses.rs + models_generated/openai-codex.json	identical
providers/openai-codex.ts:12-14	openai-codex auth: oauth only, no api-key env	oauth "OpenAI (ChatGPT Plus/Pro)"	MATCH	env_api_keys.rs:38 (None) + oauth_auth_storage.rs:131-135	ri api_key_env_vars returns None (ambient fallback resolves nothing) so effectively oauth-only; display name differs (cosmetic)
providers/openai.ts:10	openai baseUrl	https://api.openai.com/v1	MATCH	models.rs / models_generated/openai.json	identical
providers/openai.ts:11	openai api key env	[OPENAI_API_KEY]	MATCH	env_api_keys.rs:7	identical
providers/opencode-go.ts:12	opencode-go api key env	[OPENCODE_API_KEY]	MATCH	env_api_keys.rs:31	shared with opencode; no provider baseUrl in either (models carry urls)
providers/opencode.ts:15	opencode api key env	[OPENCODE_API_KEY]	MATCH	env_api_keys.rs:31	identical
providers/openrouter-images.ts:8	images provider id	openrouter	MATCH	providers_all.rs:288	identical
providers/openrouter-images.ts:10	images api key env	[OPENROUTER_API_KEY]	MATCH	providers_all.rs:289 via env_api_keys.rs:21	builtin_provider_auth("openrouter") resolves OPENROUTER_API_KEY
providers/openrouter.ts:10	openrouter baseUrl	https://openrouter.ai/api/v1	MATCH	models_generated/openrouter.json (also image_models.rs)	identical
providers/openrouter.ts:11	openrouter api key env	[OPENROUTER_API_KEY]	MATCH	env_api_keys.rs:21	identical
providers/qwen-token-plan-cn.ts:10	qwen-token-plan-cn baseUrl	https://token-plan.cn-beijing.maas.aliyuncs.com/compatible-mode/v1	MATCH	models_generated/qwen-token-plan-cn.json	identical
providers/qwen-token-plan-cn.ts:11	qwen-token-plan-cn api key env	[QWEN_TOKEN_PLAN_CN_API_KEY]	MATCH	env_api_keys.rs:12	identical
providers/qwen-token-plan.ts:10	qwen-token-plan baseUrl	https://token-plan.ap-southeast-1.maas.aliyuncs.com/compatible-mode/v1	MATCH	models_generated/qwen-token-plan.json	identical
providers/qwen-token-plan.ts:11	qwen-token-plan api key env	[QWEN_TOKEN_PLAN_API_KEY]	MATCH	env_api_keys.rs:11	identical
providers/radius-config.ts:4	default radius gateway	https://radius.pi.dev	MATCH	radius.rs:22	identical
providers/radius-config.ts:53	gateway url scheme normalization	regex /^https?:\/\//i (case-insensitive) else prefix https://	DRIFT	radius.rs:42-46	ri starts_with("http://")/("https://") is case-sensitive; an uppercase-scheme URL (e.g. HTTPS://host) is kept by pi but double-prefixed by ri
providers/radius-config.ts:54	gateway url trailing-slash strip	replace(/\/+$/, "")	MATCH	radius.rs:47	trim_end_matches('/')
providers/radius-config.ts:64	radius model api tag	pi-messages	MATCH	radius.rs:73	identical
providers/radius-config.ts:66	radius model baseUrl override	config.baseUrl applied to every model	MATCH	radius.rs:75	identical
providers/radius-config.ts:77	HTTP error body truncation	512 chars + "…"	MATCH	radius.rs:88-93	identical value (pi counts UTF-16 units, ri Unicode chars; differs only beyond BMP)
providers/radius-config.ts:85	config request accept header	accept: application/json	MATCH	radius.rs:97	identical
providers/radius-config.ts:86	config request auth header	authorization: Bearer <key>	MATCH	radius.rs:99	identical
providers/radius-config.ts:87	gateway config path	/v1/config	MATCH	radius.rs:116	identical
providers/radius.ts:21	radius provider id default	radius	MATCH	providers_all.rs:216	identical
providers/radius.ts:22	radius display name default	Radius	MATCH	providers_all.rs:217	identical
providers/radius.ts:32	radius api key env	[RADIUS_API_KEY]	MATCH	providers_all.rs:229 / env_api_keys.rs:14	identical
providers/together.ts:10	together baseUrl	https://api.together.ai/v1	MATCH	models.rs / models_generated/together.json	identical
providers/together.ts:11	together api key env	[TOGETHER_API_KEY]	MATCH	env_api_keys.rs:30	identical
providers/vercel-ai-gateway.ts:10	vercel-ai-gateway baseUrl	https://ai-gateway.vercel.sh	MATCH	models.rs / models_generated/vercel-ai-gateway.json	identical
providers/vercel-ai-gateway.ts:11	vercel-ai-gateway api key env	[AI_GATEWAY_API_KEY]	MATCH	env_api_keys.rs:22	identical
providers/xai.ts:12	xai baseUrl	https://api.x.ai/v1	MATCH	models.rs / models_generated/xai.json	identical
providers/xai.ts:14	xai api key env	[XAI_API_KEY]	MATCH	env_api_keys.rs:20	identical
providers/xai.ts:15-19	xai oauth wiring	oauth "xAI (Grok/X subscription)" via loadXaiOAuth	MATCH	providers_all.rs:138-139	XaiOAuth special-cased for provider id xai (labels cosmetic)
providers/xiaomi-token-plan-ams.ts:10	xiaomi-token-plan-ams baseUrl	https://token-plan-ams.xiaomimimo.com/v1	MATCH	models.rs / models_generated/xiaomi-token-plan-ams.json	identical
providers/xiaomi-token-plan-ams.ts:11	xiaomi-token-plan-ams api key env	[XIAOMI_TOKEN_PLAN_AMS_API_KEY]	MATCH	env_api_keys.rs:36	identical
providers/xiaomi-token-plan-cn.ts:10	xiaomi-token-plan-cn baseUrl	https://token-plan-cn.xiaomimimo.com/v1	MATCH	models.rs / models_generated/xiaomi-token-plan-cn.json	identical
providers/xiaomi-token-plan-cn.ts:11	xiaomi-token-plan-cn api key env	[XIAOMI_TOKEN_PLAN_CN_API_KEY]	MATCH	env_api_keys.rs:35	identical
providers/xiaomi-token-plan-sgp.ts:10	xiaomi-token-plan-sgp baseUrl	https://token-plan-sgp.xiaomimimo.com/v1	MATCH	models.rs / models_generated/xiaomi-token-plan-sgp.json	identical
providers/xiaomi-token-plan-sgp.ts:11	xiaomi-token-plan-sgp api key env	[XIAOMI_TOKEN_PLAN_SGP_API_KEY]	MATCH	env_api_keys.rs:37	identical
providers/xiaomi.ts:10	xiaomi baseUrl	https://api.xiaomimimo.com/v1	MATCH	models.rs / models_generated/xiaomi.json	identical
providers/xiaomi.ts:11	xiaomi api key env	[XIAOMI_API_KEY]	MATCH	env_api_keys.rs:34	identical
providers/zai-coding-cn.ts:10	zai-coding-cn baseUrl	https://open.bigmodel.cn/api/coding/paas/v4	MATCH	models_generated/zai-coding-cn.json	identical
providers/zai-coding-cn.ts:11	zai-coding-cn api key env	[ZAI_CODING_CN_API_KEY]	MATCH	env_api_keys.rs:15	identical
providers/zai.ts:10	zai baseUrl	https://api.z.ai/api/coding/paas/v4	MATCH	models.rs / models_generated/zai.json	identical
providers/zai.ts:11	zai api key env	[ZAI_API_KEY]	MATCH	env_api_keys.rs:23	identical
providers/faux.ts:20-24	faux defaults: api/provider/model id/model name/base url	faux / faux / faux-1 / Faux Model / http://localhost:0	MATCH	faux.rs:32-36	identical
providers/faux.ts:25-26	faux token size defaults	min 3 / max 5	MATCH	faux.rs:37-38	identical
providers/faux.ts:420-427	faux default model params	contextWindow 128000, maxTokens 16384, input [text,image], cost all 0	MATCH	faux.rs:450-461	identical
providers/faux.ts:141	faux token estimate ratio	ceil(length/4)	MATCH	faux.rs:602-604	same /4 ceil (pi UTF-16 units vs ri chars; differs only beyond BMP)
providers/faux.ts:145	faux random id format	{prefix}:{Date.now()}:{random base36}	MATCH	faux.rs:606-609	{prefix}:{now_millis}:{counter}; same 3-segment shape, uniqueness source differs (non-behavioral)
providers/faux.ts:257-258	faux streaming chunk size	random tokenSize in [min,max] per chunk; charSize=max(1,tokenSize*4)	DRIFT	faux.rs:777-794	ri uses fixed char_size = max(min,max,1)*4 for every chunk (no randomness); delta chunk boundaries and event counts differ from pi
providers/faux.ts:406-410	faux token size clamping	min=max(1,min(min,max)); max=max(min,max)	MATCH	faux.rs:446-447	equivalent clamps
providers/faux.ts:304	faux pacing delay	estimateTokens(chunk)/tokensPerSecond seconds (ms timer)	MATCH	faux.rs:805	Duration::from_secs_f64(tokens/tps)
providers/faux.ts:449	faux onResponse status	200	MATCH	faux.rs:346	identical
providers/faux.ts:190-202	faux context serialization markers	"system:" prefix, "{role}:" per message, "tools:" + JSON, joined by \n\n	MATCH	faux.rs:664-682	identical markers and separator
providers/faux.ts:157	faux image placeholder	[image:{mimeType}:{data.length}]	MATCH	faux.rs:619	identical (data is base64 string in both)
utils/retry.ts:7	NON_RETRYABLE_PROVIDER_LIMIT_ERROR_PATTERN (8 patterns: GoUsageLimitError, FreeUsageLimitError, Monthly usage limit reached, available balance, insufficient_quota, out of budget, quota exceeded, billing)	8 patterns, joined with |, case-insensitive	MATCH	retry.rs:14	identical 8 patterns, same order
utils/retry.ts:26	RETRYABLE_PROVIDER_ERROR_PATTERN (37 patterns: overloaded, rate.?limit, 429/500/502/503/504/524, network/connection/socket/timeout family, websocket, premature stream endings, retry guidance, ResourceExhausted)	37 patterns, joined with |, case-insensitive	MATCH	retry.rs:36	identical 37 patterns, same order
utils/retry.ts:4	provider-error regex case-insensitivity	RegExp flag "i"	MATCH	retry.rs:11	"(?i)" prefix
utils/retry.ts:192	retry backoff formula	baseDelayMs * 2^(attempt-1)	MATCH	retry.rs:210	base_delay_ms saturating_mul(1<<(attempt-1)), shift capped at 62 (overflow guard only)
utils/retry.ts:165	max attempts when policy disabled/undefined	0 (maxRetries only when enabled)	MATCH	retry.rs:164	same semantics
utils/retry.ts:191	fallback retry error message	"Unknown error"	MATCH	retry.rs:208	identical
utils/estimate.ts:14	CHARS_PER_TOKEN estimation ratio	4	MATCH	estimate.rs:22	4
utils/estimate.ts:15	ESTIMATED_IMAGE_CHARS per image block	4800	MATCH	estimate.rs:23	4800
utils/estimate.ts:25	unserializable JSON fallback string	"[unserializable]"	MATCH	estimate.rs:34	identical ("undefined" JS-only branch inapplicable to serde)
utils/overflow.ts:37	OVERFLOW_PATTERNS list (25 regexes)	25 case-insensitive regexes	MATCH	overflow.rs:4	24 of 25 present, byte-identical patterns (order differs, no effect); 25th flagged separately below
utils/overflow.ts:58	overflow pattern: /range of input length should be/i (DashScope/Qwen Token Plan HTTP 400)	regex present	MATCH	overflow.rs:28	r"range of input length should be" present in OVERFLOW_PATTERNS, compiled with (?i) matching pi /i flag (corrected after re-verification)
utils/overflow.ts:74	NON_OVERFLOW_PATTERNS (Throttling error|Service unavailable prefix, rate limit, too many requests)	3 case-insensitive regexes	MATCH	overflow.rs:36	identical 3 patterns
utils/overflow.ts:143	silent-overflow check (z.ai)	stopReason "stop" && input+cacheRead > contextWindow	MATCH	overflow.rs:63	identical
utils/overflow.ts:153	length-stop overflow check (Xiaomi MiMo)	stopReason "length" && output==0 && input+cacheRead >= contextWindow*0.99	MATCH	overflow.rs:69	identical incl. 0.99 ratio
utils/hash.ts:3	shortHash seeds	h1=0xdeadbeef, h2=0x41c6ce57	MATCH	json_repair.rs:270	identical
utils/hash.ts:7	shortHash multipliers/shifts/output	2654435761, 1597334677, 2246822507, 3266489909; >>>16/>>>13; base36(h2)+base36(h1); UTF-16 code units	MATCH	json_repair.rs:269	identical incl. encode_utf16 and h2-then-h1 base36 concatenation
utils/uuid.ts:15	uuidv7 format (version nibble 0x7, variant 0x8, 48-bit ms timestamp)	custom monotonic UUIDv7	MATCH	types.rs:887	uuid::Uuid::now_v7() — same v7 wire format; monotonicity via uuid crate counter instead of pi's 30-bit sequence (opaque ids, no parity impact)
utils/sanitize-unicode.ts:24	sanitizeSurrogates: strip unpaired UTF-16 surrogates (U+D800-DBFF / U+DC00-DFFF)	replace with ""	MATCH	json_repair.rs:284	no-op by construction: Rust String cannot contain unpaired surrogates, so input is always already clean
utils/json-parse.ts:3	VALID_JSON_ESCAPES	" \\ / b f n r t u (9 chars)	MATCH	json_repair.rs:102	identical set
utils/json-parse.ts:7	control-character range escaped inside strings	0x00-0x1F	MATCH	json_repair.rs:5	identical
utils/json-parse.ts:11	named escapes and unicode escape format	\b \f \n \r \t else \uXXXX (lowercase hex, padded to 4)	MATCH	json_repair.rs:8	identical
utils/json-parse.ts:62	\u escape validation	^[0-9a-fA-F]{4}$	MATCH	json_repair.rs:19	is_ascii_hexdigit x4, equivalent
utils/json-parse.ts:104	parseStreamingJson fallback chain	strict parse → repair → partial-json parse → partial(repaired) → {}	MATCH	json_repair.rs:139	same chain; ri implements its own partial-JSON completion (complete_partial_json + truncation_candidates) instead of the partial-json npm lib — same intent, empty-object terminal fallback identical
-	repair_json unpaired-surrogate escape rewriting	-	EXTRA_IN_RI	json_repair.rs:69	\uD800-\uDBFF / \uDC00-\uDFFF escape sequences without a valid pair are rewritten to �. No pi counterpart (JS JSON.parse accepts lone surrogates; serde_json rejects them). Port necessity; changes repaired output only for malformed lone-surrogate escapes
utils/text.ts:6	contentText join separator default	"\n"	MATCH	text.rs:6	separator is an explicit parameter (no Rust default args); call sites pass "\n"
utils/provider-env.ts:45	provider env resolution order	scoped env override → process.env	MATCH	env_api_keys.rs:91	identical order; both treat empty string as unset
utils/provider-env.ts:26	Bun sandbox env fallback path	"/proc/self/environ" parsed on NUL	MISSING_IN_RI	-	intentional: workaround for Bun bug #27802 (empty process.env in Linux sandboxes); native Rust binary always sees real env, fallback inapplicable. No behavioral gap
utils/diagnostics.ts:22	diagnostic name for non-Error throw	"ThrownValue"	MATCH	diagnostics.rs:20	identical
utils/error-body.ts:16	MAX_PROVIDER_ERROR_BODY_CHARS	4000	MATCH	http_api_provider.rs:2568	4000 (mistral.rs:18 duplicates 4000 for its path)
utils/error-body.ts:117	error body truncation suffix	"... [truncated {n} chars]"	MATCH	http_api_provider.rs:2576	identical format
utils/error-body.ts:106	formatProviderError composition	"<status>: <body>" / "<prefix> (<status>): <body>"	MATCH	http_api_provider.rs:2584	identical formats
utils/error-body.ts:61	SDK status/body probe order (statusCode → status → $metadata.httpStatusCode → $response.statusCode; body → error → $response.body)	JS-SDK field probe chain	MATCH	http_api_provider.rs:2584	N/A by construction: ri reads raw HTTP status/body from reqwest directly, no SDK error shapes to probe; resulting display strings match
compat.ts:216	AMBIENT_AUTH_MARKER	"<authenticated>"	MATCH	env_api_keys.rs:80	identical (returned for bedrock/vertex ambient creds; not forwarded as bearer key)
compat.ts:233	Cloudflare gateway auth header name	"cf-aig-authorization"	MATCH	http_api_provider.rs:2250	identical
compat.ts:178	builtin API ids registered	anthropic-messages, openai-completions, openai-responses, openai-codex-responses, azure-openai-responses, google-generative-ai, google-vertex, mistral-conversations, bedrock-converse-stream, pi-messages	MATCH	http_api_provider.rs:160	all 10 registered via register_builtin_api_provider_if_missing
compat.ts:257	cloudflare provider compat routing prefix	provider.startsWith("cloudflare-") routes through Models auth when no resolved auth	MATCH	http_api_provider.rs:2249	ri resolves cloudflare-ai-gateway auth inline (cf-aig-authorization injection); same effective auth outcome, no compat layer in ri
env-api-keys.ts:66	github-copilot API key env var	["COPILOT_GITHUB_TOKEN"]	MATCH	env_api_keys.rs:5	identical
env-api-keys.ts:71	anthropic env precedence	["ANTHROPIC_OAUTH_TOKEN", "ANTHROPIC_API_KEY"] (OAuth token first)	MATCH	env_api_keys.rs:6	identical order
env-api-keys.ts:74	provider→env-var map (34 entries: ant-ling, qwen-token-plan[-cn], openai, azure-openai-responses, nvidia, deepseek, google=GEMINI_API_KEY, google-vertex=GOOGLE_CLOUD_API_KEY, groq, cerebras, xai, radius, openrouter, vercel-ai-gateway=AI_GATEWAY_API_KEY, zai, zai-coding-cn, mistral, minimax[-cn], moonshotai[-cn]=MOONSHOT_API_KEY, huggingface=HF_TOKEN, fireworks, together, opencode[-go]=OPENCODE_API_KEY, kimi-coding=KIMI_API_KEY, cloudflare-*=CLOUDFLARE_API_KEY, xiaomi, xiaomi-token-plan-cn/ams/sgp)	34 provider→env pairs	MATCH	env_api_keys.rs:7	all 34 pairs identical
env-api-keys.ts:51	Vertex explicit ADC path env var	GOOGLE_APPLICATION_CREDENTIALS	MATCH	env_api_keys.rs:132	identical
env-api-keys.ts:57	Vertex default ADC path	~/.config/gcloud/application_default_credentials.json	MATCH	env_api_keys.rs:150	identical on Unix (HOME, USERPROFILE fallback)
-	Windows ADC path %APPDATA%\gcloud\application_default_credentials.json	-	EXTRA_IN_RI	env_api_keys.rs:143	ri also checks APPDATA-based gcloud path; pi checks only homedir/.config. Windows-only widening of ambient-auth detection
env-api-keys.ts:150	Vertex project env vars	GOOGLE_CLOUD_PROJECT || GCLOUD_PROJECT	MATCH	env_api_keys.rs:125	identical
env-api-keys.ts:152	Vertex location env var	GOOGLE_CLOUD_LOCATION	MATCH	env_api_keys.rs:127	identical
env-api-keys.ts:155	Vertex/Bedrock ambient marker	"<authenticated>"	MATCH	env_api_keys.rs:80	identical
env-api-keys.ts:168	Bedrock cred source: AWS_PROFILE	env var checked	MATCH	env_api_keys.rs:116	identical
env-api-keys.ts:169	Bedrock cred source: AWS_ACCESS_KEY_ID && AWS_SECRET_ACCESS_KEY	conjunction	MATCH	env_api_keys.rs:117	identical
env-api-keys.ts:170	Bedrock cred source: AWS_BEARER_TOKEN_BEDROCK	env var checked	MATCH	env_api_keys.rs:118	identical
env-api-keys.ts:171	Bedrock cred sources: AWS_CONTAINER_CREDENTIALS_RELATIVE_URI / AWS_CONTAINER_CREDENTIALS_FULL_URI	either suffices	MATCH	env_api_keys.rs:120	identical
env-api-keys.ts:173	Bedrock cred source: AWS_WEB_IDENTITY_TOKEN_FILE	suffices alone	DRIFT	env_api_keys.rs:119	ri requires AWS_WEB_IDENTITY_TOKEN_FILE && AWS_ROLE_ARN. With only the token file set, pi reports bedrock configured ("<authenticated>"), ri reports unconfigured — bedrock invisible in ri under IRSA setups lacking AWS_ROLE_ARN
models.ts:653	cost rate divisor ($/Mtok)	1000000	MATCH	models.rs:102	1_000_000.0
models.ts:656	1h cache-write pricing multiplier	input rate × 2 for cacheWrite1h subset	MATCH	models.rs:106	identical
models.ts:643	pricing tier selection	tier applies when inputTokens(input+cacheRead+cacheWrite) > tier.inputTokensAbove; highest threshold wins	MATCH	models.rs:89	identical
models.ts:661	EXTENDED_THINKING_LEVELS order	off, minimal, low, medium, high, xhigh, max	MATCH	types.rs:42	identical order
models.ts:669	xhigh/max availability rule	only when explicitly present in thinkingLevelMap	MATCH	models.rs:123	identical
models.ts:684	clampThinkingLevel search	requested index upward, then downward, else first-or-off	MATCH	models.rs:139	identical
models.ts:202	mergeHeaders override semantics	case-insensitive name replacement, override wins	MATCH	models_runtime.rs:1077	identical
utils/node-http-proxy.ts:4	DEFAULT_PROXY_PORTS	ftp:21, gopher:70, http:80, https:443, ws:80, wss:443 (else 0)	MATCH	node_http_proxy.rs:264	identical
utils/node-http-proxy.ts:82	proxy env lookup order	`${protocol}_proxy` then `all_proxy`	MATCH	node_http_proxy.rs:42	same relative order; ri inserts npm_config fallbacks between (flagged separately)
utils/node-http-proxy.ts:38	no_proxy semantics	env no_proxy; "*" disables all; split on comma/whitespace; entries starting with . or * are suffix matches; :port filter	MATCH	node_http_proxy.rs:145	identical semantics
utils/node-http-proxy.ts:13	proxy env case precedence	lowercase key before uppercase; scoped env before process env	MATCH	node_http_proxy.rs:119	identical
utils/node-http-proxy.ts:83	scheme-less proxy default	prefix `${protocol}://` when proxy lacks "://"	MATCH	node_http_proxy.rs:49	identical
utils/node-http-proxy.ts:107	allowed proxy protocols	http: and https: only	MATCH	node_http_proxy.rs:55	identical
utils/node-http-proxy.ts:89	UNSUPPORTED_PROXY_PROTOCOL_MESSAGE	"Unsupported proxy protocol. SOCKS and PAC proxy URLs are not supported; use an HTTP or HTTPS proxy URL."	MATCH	node_http_proxy.rs:6	identical
-	npm_config_* proxy env fallbacks	-	EXTRA_IN_RI	node_http_proxy.rs:42	ri also consults npm_config_{protocol}_proxy, npm_config_proxy, npm_config_all_proxy, npm_config_no_proxy; pi consults none of these. ri honors npm proxy config pi ignores
-	reqwest connection pool idle timeout	-	EXTRA_IN_RI	node_http_proxy.rs:81	POOL_IDLE_TIMEOUT=50s (gateways drop idle conns ~60s). pi delegates pooling to SDK/undici defaults; ri-only transport tuning, no request-visible drift
-	websocket target proxy mapping ws→http / wss→https	-	EXTRA_IN_RI	node_http_proxy.rs:65	ri maps ws(s) targets to http(s) before env lookup (so http_proxy/https_proxy govern). pi resolver would look up ws_proxy/wss_proxy but is never invoked with ws URLs in-repo (pi's websocket transport handles proxying elsewhere); benign extension
utils/validation.ts:95	boolean string coercion	"true"→true, "false"→false; 1→true, 0→false	MATCH	validation.rs:563	identical
utils/validation.ts:58	primitive coercion table	null→0 (number/integer), null→"" (string), null→false (boolean); ""/0/false→null; numeric strings parsed; bool→1/0	MATCH	validation.rs:542	identical mappings
utils/validation.ts:253	validation error path formatting	instancePath "/"→"." rewriting, empty path → "root"	MATCH	validation.rs:45	identical ("root" label, dot-joined)
utils/typebox-helpers.ts:18	StringEnum schema shape	{type:"string", enum:[...]}, description/default only when truthy	MATCH	typebox_helpers.rs:36	identical (non-empty filters mirror JS truthiness)
-	retry sleep abort poll granularity	-	EXTRA_IN_RI	retry.rs:123	RETRY_SLEEP_POLL_MS=10ms polling of abort flag during backoff (pi uses event-driven AbortSignal). Worst case adds ≤10ms abort latency; no other drift
